Date,Price,Open,High,Low,Change 
06/01/2006,4.089,4.089,4.089,4.089,1.74
05/01/2006,4.019,4.019,4.019,4.019,0.70
04/01/2006,3.991,3.991,3.991,3.991,5.39
03/01/2006,3.787,3.787,3.787,3.787,8.79
02/01/2006,3.481,3.481,3.481,3.481,0.40
01/01/2006,3.467,3.467,3.467,3.467,5.28
12/01/2005,3.293,3.293,3.293,3.293,-4.27
11/01/2005,3.440,3.440,3.440,3.440,0.91
10/01/2005,3.409,3.409,3.409,3.409,7.30
09/01/2005,3.177,3.177,3.177,3.177,1.73
08/01/2005,3.123,3.123,3.123,3.123,-4.79
07/01/2005,3.280,3.280,3.280,3.280,3.67
06/01/2005,3.164,3.164,3.164,3.164,-4.30
05/01/2005,3.306,3.525,3.525,3.306,-5.33
04/01/2005,3.492,3.492,3.492,3.492,-2.97
03/01/2005,3.599,3.599,3.599,3.599,-2.97
02/01/2005,3.709,3.709,3.709,3.709,5.31
01/01/2005,3.522,3.522,3.522,3.522,-3.88
12/01/2004,3.664,3.664,3.664,3.664,-2.71
11/01/2004,3.766,3.766,3.766,3.766,-3.71
10/01/2004,3.911,3.911,3.911,3.911,-3.22
09/01/2004,4.041,4.041,4.041,4.041,-0.83
08/01/2004,4.075,4.075,4.075,4.075,-4.39
07/01/2004,4.262,4.262,4.262,4.262,-2.61
06/01/2004,4.376,4.376,4.376,4.376,-1.17
05/01/2004,4.428,4.428,4.428,4.428,3.72
04/01/2004,4.269,4.269,4.269,4.269,5.64
03/01/2004,4.041,4.041,4.041,4.041,-2.56
02/01/2004,4.147,4.147,4.147,4.147,-4.34
01/01/2004,4.335,4.335,4.335,4.335,0.23
12/01/2003,4.325,4.325,4.325,4.325,-3.63
11/01/2003,4.488,4.488,4.488,4.488,3.01
10/01/2003,4.357,4.357,4.357,4.357,7.34
09/01/2003,4.059,4.059,4.059,4.059,-4.47
08/01/2003,4.249,4.249,4.249,4.249,-0.16
07/01/2003,4.256,4.256,4.256,4.256,9.07
06/01/2003,3.902,3.902,3.902,3.902,2.01
05/01/2003,3.825,3.825,3.825,3.825,-5.58
04/01/2003,4.051,4.051,4.051,4.051,0.12
03/01/2003,4.046,4.046,4.046,4.046,2.90
02/01/2003,3.932,3.932,3.932,3.932,-4.54
01/01/2003,4.119,4.119,4.119,4.119,-3.33
12/01/2002,4.261,4.261,4.261,4.261,-6.78
11/01/2002,4.571,4.571,4.571,4.571,-1.51
10/01/2002,4.641,4.641,4.641,4.641,4.06
09/01/2002,4.460,4.460,4.460,4.460,-5.91
08/01/2002,4.740,4.740,4.740,4.740,-3.93
07/01/2002,4.934,4.934,4.934,4.934,-4.05
06/01/2002,5.142,5.142,5.142,5.142,-3.82
05/01/2002,5.346,5.346,5.346,5.346,0.68
04/01/2002,5.310,5.310,5.310,5.310,-2.28
03/01/2002,5.434,5.434,5.434,5.434,5.68
02/01/2002,5.142,5.142,5.142,5.142,1.18
01/01/2002,5.082,5.082,5.082,5.082,-1.68
12/01/2001,5.169,5.169,5.169,5.169,8.07
11/01/2001,4.783,4.783,4.783,4.783,3.60
10/01/2001,4.617,4.617,4.617,4.617,-8.50
09/01/2001,5.046,5.046,5.046,5.046,0.02
08/01/2001,5.045,5.045,5.045,5.045,-1.52
07/01/2001,5.123,5.123,5.123,5.123,-4.56
06/01/2001,5.368,5.368,5.368,5.368,-1.12
05/01/2001,5.429,5.429,5.429,5.429,1.93
04/01/2001,5.326,5.326,5.326,5.326,5.95
03/01/2001,5.027,5.027,5.027,5.027,-0.81
02/01/2001,5.068,5.068,5.068,5.068,-0.88
01/01/2001,5.113,5.113,5.113,5.113,-1.03
12/01/2000,5.166,5.166,5.166,5.166,-2.18
11/01/2000,5.281,5.281,5.281,5.281,-4.49
10/01/2000,5.529,5.529,5.529,5.529,-0.16
09/01/2000,5.538,5.538,5.538,5.538,-1.65
08/01/2000,5.631,5.631,5.631,5.631,1.83
07/01/2000,5.530,5.530,5.530,5.530,-1.32
06/01/2000,5.604,5.604,5.604,5.604,1.47
05/01/2000,5.523,5.523,5.523,5.523,-0.70
04/01/2000,5.562,5.562,5.562,5.562,1.83
03/01/2000,5.462,5.462,5.462,5.462,-5.12
02/01/2000,5.757,5.757,5.757,5.757,-0.62
01/01/2000,5.793,5.793,5.793,5.793,4.49
