Date,Data
2014-05-01,-0.04512043528046972
2014-06-01,0.0
2014-07-01,0.030305349495329148
2014-08-01,0.0993724738132038
2014-09-01,-0.055569851154811056
2014-10-01,-0.058840500022933506
2014-11-01,-0.030771658666753465
2014-12-01,0.04580953603129423
2015-01-01,0.0
2015-02-01,0.01481508578514057
2015-03-01,-0.01481508578514057
2015-04-01,-0.015037877364540764
2015-05-01,-0.1292117314800061
2015-06-01,0.017094433359300165
2015-07-01,0.14197026127038725
2015-08-01,-0.04512043528046972
2015-09-01,-0.1139442593492177
2015-10-01,0.050430853626891814
2015-11-01,-0.08552217343816193
2015-12-01,0.05218575317057028
2016-01-01,0.06559728248581309
2016-02-01,0.031252543504104446
2016-03-01,-0.031252543504104446
2016-04-01,-0.04879016416943194
2016-05-01,-0.016807118316381153
