Date,Belgium,Denmark,Germany,Spain,France,Italy,Netherlands,Austria,Poland,Finland,Sweden,United States
2011-08,41.727,41.727,41.727,41.727,41.727,41.727,41.727,41.727,41.727,41.727,41.727,41.727
2011-09,30.083,30.083,30.083,30.083,30.083,30.083,30.083,30.083,30.083,30.083,30.083,30.083
2011-10,34.37,34.37,34.37,34.37,34.37,34.37,34.37,34.37,34.37,34.37,34.37,34.37
2011-11,32.777,32.777,32.777,32.777,32.777,32.777,32.777,32.777,32.777,32.777,32.777,32.777
2011-12,27.915,27.915,27.915,27.915,27.915,27.915,27.915,27.915,27.915,27.915,27.915,27.915
2012-01,33.29,33.29,33.29,33.29,33.29,33.29,33.29,33.29,33.29,33.29,33.29,33.29
2012-02,34.642,34.642,34.642,34.642,34.642,34.642,34.642,34.642,34.642,34.642,34.642,34.642
2012-03,32.513,32.513,32.513,32.513,32.513,32.513,32.513,32.513,32.513,32.513,32.513,32.513
2012-04,31.016,31.016,31.016,31.016,31.016,31.016,31.016,31.016,31.016,31.016,31.016,31.016
2012-05,27.785,27.785,27.785,27.785,27.785,27.785,27.785,27.785,27.785,27.785,27.785,27.785
2012-06,27.612,27.612,27.612,27.612,27.612,27.612,27.612,27.612,27.612,27.612,27.612,27.612
2012-07,27.941,27.941,27.941,27.941,27.941,27.941,27.941,27.941,27.941,27.941,27.941,27.941
2012-08,31.417,31.417,31.417,31.417,31.417,31.417,31.417,31.417,31.417,31.417,31.417,31.417
2012-09,34.577,34.577,34.577,34.577,34.577,34.577,34.577,34.577,34.577,34.577,34.577,34.577
2012-10,32.342,32.342,32.342,32.342,32.342,32.342,32.342,32.342,32.342,32.342,32.342,32.342
2012-11,33.254,33.254,33.254,33.254,33.254,33.254,33.254,33.254,33.254,33.254,33.254,33.254
2012-12,30.227,30.227,30.227,30.227,30.227,30.227,30.227,30.227,30.227,30.227,30.227,30.227
2013-01,31.38,31.38,31.38,31.38,31.38,31.38,31.38,31.38,31.38,31.38,31.38,31.38
2013-02,28.432,28.432,28.432,28.432,28.432,28.432,28.432,28.432,28.432,28.432,28.432,28.432
2013-03,28.353,28.353,28.353,28.353,28.353,28.353,28.353,28.353,28.353,28.353,28.353,28.353
2013-04,24.185,24.185,24.185,24.185,24.185,24.185,24.185,24.185,24.185,24.185,24.185,24.185
2013-05,22.265,22.265,22.265,22.265,22.265,22.265,22.265,22.265,22.265,22.265,22.265,22.265
2013-06,19.47,19.47,19.47,19.47,19.47,19.47,19.47,19.47,19.47,19.47,19.47,19.47
2013-07,19.643,19.643,19.643,19.643,19.643,19.643,19.643,19.643,19.643,19.643,19.643,19.643
2013-08,23.495,23.495,23.495,23.495,23.495,23.495,23.495,23.495,23.495,23.495,23.495,23.495
2013-09,21.708,21.708,21.708,21.708,21.708,21.708,21.708,21.708,21.708,21.708,21.708,21.708
2013-10,21.882,21.882,21.882,21.882,21.882,21.882,21.882,21.882,21.882,21.882,21.882,21.882
2013-11,20.016,20.016,20.016,20.016,20.016,20.016,20.016,20.016,20.016,20.016,20.016,20.016
2013-12,19.37,19.37,19.37,19.37,19.37,19.37,19.37,19.37,19.37,19.37,19.37,19.37
2014-01,19.138,19.138,19.138,19.138,19.138,19.138,19.138,19.138,19.138,19.138,19.138,19.138
2014-02,21.241,21.241,21.241,21.241,21.241,21.241,21.241,21.241,21.241,21.241,21.241,21.241
2014-03,19.765,19.765,19.765,19.765,19.765,19.765,19.765,19.765,19.765,19.765,19.765,19.765
2014-04,19.174,19.174,19.174,19.174,19.174,19.174,19.174,19.174,19.174,19.174,19.174,19.174
2014-05,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7,18.7
2014-06,21.056,21.056,21.056,21.056,21.056,21.056,21.056,21.056,21.056,21.056,21.056,21.056
2014-07,20.432,20.432,20.432,20.432,20.432,20.432,20.432,20.432,20.432,20.432,20.432,20.432
2014-08,19.454,19.454,19.454,19.454,19.454,19.454,19.454,19.454,19.454,19.454,19.454,19.454
2014-09,17.057,17.057,17.057,17.057,17.057,17.057,17.057,17.057,17.057,17.057,17.057,17.057
2014-10,16.126,16.126,16.126,16.126,16.126,16.126,16.126,16.126,16.126,16.126,16.126,16.126
2014-11,15.547,15.547,15.547,15.547,15.547,15.547,15.547,15.547,15.547,15.547,15.547,15.547
2014-12,15.599,15.599,15.599,15.599,15.599,15.599,15.599,15.599,15.599,15.599,15.599,15.599
2015-01,17.228,17.228,17.228,17.228,17.228,17.228,17.228,17.228,17.228,17.228,17.228,17.228
2015-02,16.558,16.558,16.558,16.558,16.558,16.558,16.558,16.558,16.558,16.558,16.558,16.558
2015-03,16.619,16.619,16.619,16.619,16.619,16.619,16.619,16.619,16.619,16.619,16.619,16.619
2015-04,16.153,16.153,16.153,16.153,16.153,16.153,16.153,16.153,16.153,16.153,16.153,16.153
2015-05,16.721,16.721,16.721,16.721,16.721,16.721,16.721,16.721,16.721,16.721,16.721,16.721
2015-06,15.581,15.581,15.581,15.581,15.581,15.581,15.581,15.581,15.581,15.581,15.581,15.581
2015-07,14.765,14.765,14.765,14.765,14.765,14.765,14.765,14.765,14.765,14.765,14.765,14.765
2015-08,14.581,14.581,14.581,14.581,14.581,14.581,14.581,14.581,14.581,14.581,14.581,14.581
2015-09,14.518,14.518,14.518,14.518,14.518,14.518,14.518,14.518,14.518,14.518,14.518,14.518
